record_type,route_id,route_condition,model_seed,sample_index,debug_step,t_s,theta_true_deg,theta_sched_fusion_lpv_mpc_deg,theta_sched_mtcn_lpv_mpc_deg,theta_mtcn_deg,theta_imu_deg,theta_fused_deg,variance_imu_rad2,imu_valid,K_imu_eff,fallback_exact,imu_uncertainty_halfwidth_deg,local_fusion_effect_deg
trace,P2,Sharp-turn transition,7,4812,4812.0,48.12,-1.2117420370370329,-2.2861869316249472,-1.984399244916914,0.0,-1.2564768567073927,0.1342067650477854,1.16955294342443e-05,1,0.000290911922702,0,0.3840507759401841,0.1342067650477854
trace,P2,Sharp-turn transition,7,4813,4813.0,48.13,-1.2005704629629605,-2.2330197936801968,-1.9382504252676966,0.0,-1.2154748878907478,0.08420676504778338,1.16270094712733e-05,1,0.0002926251523762,0,0.3829241146294892,0.08420676504778335
trace,P2,Sharp-turn transition,7,4814,4814.0,48.14,-1.1893988888888882,-2.1798526557354467,-1.892101605618479,0.0,-1.2223855023087251,0.03420676504778708,1.19135288540905e-05,1,0.0002855797500069,0,0.3876135176672531,0.03420676504778708
trace,P2,Sharp-turn transition,7,4815,4815.0,48.15,-1.178227314814816,-2.126685517790691,-1.8459527859692617,0.0,-1.194254462084001,-0.00033913911990279534,1.19808466875857e-05,1,0.000283975593703,0,0.3887070872571087,-0.0003391391199027982
trace,P2,Sharp-turn transition,7,4816,4816.0,48.16,-1.167221851851847,-2.0794258396175334,-1.8049316129477013,0.0,-1.1674904866143505,-0.00033114581945651466,1.19948043703293e-05,1,0.0002836389874291,0,0.3889334431693147,-0.00033114581945659083
trace,P2,Sharp-turn transition,7,4817,4817.0,48.17,-1.1562163888888894,-2.0321661614444158,-1.7639104399261638,0.0,-1.1286156847444506,-0.00032333381789048215,1.18757668361158e-05,1,0.0002864870852505,0,0.38699872561411763,-0.0003233338178905143
trace,P2,Sharp-turn transition,7,4818,4818.0,48.18,-1.145210925925926,-1.9849064832712984,-1.7228892669046318,0.0,-1.0965743131166623,-0.00031662467320057867,1.17829398920765e-05,1,0.0002887398231139,0,0.38548327044111586,-0.00031662467320048293
trace,P2,Sharp-turn transition,7,4819,4819.0,48.19,-1.1342054629629628,-1.9376468050981805,-1.6818680938831,0.0,-1.1054940819870465,-0.0003113252198890644,1.20810024616362e-05,1,0.0002816163604688,0,0.3903284348770014,-0.00031132521988896933
trace,P2,Sharp-turn transition,7,4820,4820.0,48.2,-1.1231999999999995,-1.8903871269250285,-1.6408469208615397,0.0,-1.1051785478950116,-0.0003127544151601285,1.2022311056452e-05,1,0.0002829899438021,0,0.3893791421350184,-0.0003127544151602102
trace,P2,Sharp-turn transition,7,4821,4821.0,48.21,-1.1123678703703683,-1.8483785241044772,-1.6043836559535114,0.0,-1.1383044337715682,-0.0003254718426110763,1.18988324446834e-05,1,0.0002859268864768,0,0.3873743658216428,-0.0003254718426111136
trace,P2,Sharp-turn transition,7,4822,4822.0,48.22,-1.1015357407407427,-1.8063699212839257,-1.5679203910454833,0.0,-1.124929871940844,-0.0003244497472263444,1.17961731256416e-05,1,0.0002884177541365,0,0.3856996747823542,-0.0003244497472263408
trace,P2,Sharp-turn transition,7,4823,4823.0,48.23,-1.0907036111111057,-1.7643613184633455,-1.5314571261374263,0.0,-1.0841337312040236,-0.0003148771294283965,1.17139891487236e-05,1,0.0002904412254369,0,0.3843537409529254,-0.0003148771294283481
trace,P2,Sharp-turn transition,7,4824,4824.0,48.24,-1.07987148148148,-1.7223527156427942,-1.4949938612293983,0.0,-1.0834992427811403,-0.0003133539568535197,1.17638628080771e-05,1,0.0002892055153164,0,0.3851710870735362,-0.00031335395685361256
trace,P2,Sharp-turn transition,7,4825,4825.0,48.25,-1.0690393518518546,-1.6803441128222483,-1.45853059632137,0.0,-1.0337799556410128,-0.0002976018233783534,1.18181335567291e-05,1,0.000287877339616,0,0.38605852814027364,-0.0002976018233784572
trace,P2,Sharp-turn transition,7,4826,4826.0,48.26,-1.0583877777777781,-1.6430031325373193,-1.4261188052920153,0.0,-1.006076150078842,-0.00028853124033258973,1.18631192605606e-05,1,0.0002867886693367,0,0.3867925957886483,-0.00028853124033267896
trace,P2,Sharp-turn transition,7,4827,4827.0,48.27,-1.0477362037037017,-1.605662152252362,-1.3937070142626378,0.0,-0.9760456122793469,-0.0002819543128814166,1.17775813762089e-05,1,0.0002888741154452,0,0.3853956075514433,-0.00028195431288136064
trace,P2,Sharp-turn transition,7,4828,4828.0,48.28,-1.037084629629631,-1.568321171967433,-1.3612952232332831,0.0,-0.9586329012476357,-0.00027884576820728907,1.16965654766195e-05,1,0.0002908785707692,0,0.3840677860323286,-0.0002788457682072476
trace,P2,Sharp-turn transition,7,4829,4829.0,48.29,-1.0264330555555545,-1.5309801916825039,-1.3288834322039287,0.0,-0.9432306019542659,-0.00027044824542980247,1.18657514838709e-05,1,0.0002867254782334,0,0.386835504740109,-0.00027044824542987733
trace,P2,Sharp-turn transition,7,4830,4830.0,48.3,-1.015781481481478,-1.493639211397552,-1.2964716411745512,0.0,-0.91049320487419,-0.00025946644629075427,1.19387593500269e-05,1,0.0002849735120501,0,0.38802374493997854,-0.0002594664462907126
trace,P2,Sharp-turn transition,7,4831,4831.0,48.31,-1.005317685185185,-1.460447228922054,-1.2676611602595647,0.0,-0.8552491379655165,-0.00024499527684922694,1.18768137880272e-05,1,0.0002864607118248,0,0.3870157838862985,-0.00024499527684929134
trace,P2,Sharp-turn transition,7,4832,4832.0,48.32,-0.9948538888888864,-1.4272552464465618,-1.2388506793445784,0.0,-0.8220880563364623,-0.00023500943618858373,1.19013034872816e-05,1,0.0002858689338413,0,0.38741458694721825,-0.0002350094361885935
trace,P2,Sharp-turn transition,7,4833,4833.0,48.33,-0.9843900925925934,-1.3940632639710637,-1.210040198429592,0.0,-0.8289463999696548,-0.0002377583236330684,1.18618964454921e-05,1,0.0002868199001066,0,0.3867726605594312,-0.0002377583236330416
trace,P2,Sharp-turn transition,7,4834,4834.0,48.34,-0.9739262962962949,-1.3608712814955426,-1.181229717514583,0.0,-0.8240599730700399,-0.0002378680496669346,1.17863649372576e-05,1,0.0002886538085095,0,0.38553929218519584,-0.00023786804966696717
trace,P2,Sharp-turn transition,7,4835,4835.0,48.35,-0.9634624999999962,-1.3276792990200443,-1.1524192365995964,0.0,-0.7957738798452124,-0.00023116671568994355,1.17117219731388e-05,1,0.0002904929673425,0,0.3843165444191943,-0.0002311667156899011
trace,P2,Sharp-turn transition,7,4836,4836.0,48.36,-0.9531937037037038,-1.2981753145973864,-1.1268099202307242,0.0,-0.7692720435153987,-0.00022481192007901599,1.16417981234822e-05,1,0.0002922398155165,0,0.3831675620959134,-0.00022481192007905992
trace,P2,Sharp-turn transition,7,4837,4837.0,48.37,-0.9429249074074058,-1.2686713301747057,-1.1012006038618347,0.0,-0.7710115712066471,-0.00021919757184269778,1.19670804648417e-05,1,0.0002842986798494,0,0.3884837071205788,-0.00021919757184274413
trace,P2,Sharp-turn transition,7,4838,4838.0,48.38,-0.9326561111111078,-1.2391673457520476,-1.0755912874929625,0.0,-0.7506468559413376,-0.00021536700918786884,1.18581874098737e-05,1,0.0002869085609074,0,0.3867121868510673,-0.00021536700918789453
trace,P2,Sharp-turn transition,7,4839,4839.0,48.39,-0.9223873148148154,-1.2096633613293897,-1.0499819711240903,0.0,-0.7570442500131275,-0.00021799299208793936,1.18150676657876e-05,1,0.000287952774338,0,0.3860084487384542,-0.000217992992087912
trace,P2,Sharp-turn transition,7,4840,4840.0,48.4,-0.9121185185185232,-1.180159376906726,-1.0243726547552179,0.0,-0.7522621868334879,-0.00021834976454894722,1.17212202857641e-05,1,0.0002902575303805,0,0.3844723549343268,-0.00021834976454893074
trace,P2,Sharp-turn transition,7,4841,4841.0,48.41,-0.9020519444444428,-1.153933612975452,-1.001608817982866,0.0,-0.7579628229726124,-0.00022123304970497653,1.16561721095725e-05,1,0.0002918784972029,0,0.3834040352825529,-0.00022123304970500524
trace,P2,Sharp-turn transition,7,4842,4842.0,48.42,-0.8919853703703684,-1.1277078490441956,-0.9788449812105312,0.0,-0.7565084451514881,-0.00021835119404113164,1.17874003925784e-05,1,0.0002886302135033,0,0.38555622700548026,-0.00021835119404112202
trace,P2,Sharp-turn transition,7,4843,4843.0,48.43,-0.8819187962962997,-1.1014820851129388,-0.9560811444381965,0.0,-0.7656241041937922,-0.00022117022388181123,1.17773736314198e-05,1,0.0002888757324518,0,0.3853922085393831,-0.00022117022388179475
trace,P2,Sharp-turn transition,7,4844,4844.0,48.44,-0.871852222222225,-1.0752563211816821,-0.9333173076658616,0.0,-0.7960029061080068,-0.0002305473301495971,1.17465623858092e-05,1,0.0002896312668968,0,0.3848877586161565,-0.00023054733014959972
trace,P2,Sharp-turn transition,7,4845,4845.0,48.45,-0.8617856481481447,-1.0490305572504086,-0.9105534708935098,0.0,-0.7631251971353524,-0.00022154696850173818,1.1718873498464e-05,1,0.0002903153628439,0,0.38443386406114943,-0.00022154696850174016
trace,P2,Sharp-turn transition,7,4846,4846.0,48.46,-0.8519285185185167,-1.025718767089292,-0.8903189493181018,0.0,-0.7353403200765009,-0.00021245832120613008,1.17753020122894e-05,1,0.0002889251621399,0,0.3853583121458128,-0.0002124583212060882
trace,P2,Sharp-turn transition,7,4847,4847.0,48.47,-0.8420713888888886,-1.0024069769281758,-0.8700844277426938,0.0,-0.7045554558427954,-0.00020204614733291236,1.18638092552038e-05,1,0.0002867711060319,0,0.38680384413457947,-0.0002020461473328794
trace,P2,Sharp-turn transition,7,4848,4848.0,48.48,-0.8322142592592546,-0.9790951867670421,-0.8498499061672686,0.0,-0.688395545319906,-0.00019897229554698384,1.17707197429451e-05,1,0.000289037744215,0,0.3852833252197731,-0.00019897229554699525
trace,P2,Sharp-turn transition,7,4849,4849.0,48.49,-0.8223571296296266,-0.95578339660592,-0.8296153845918606,0.0,-0.694093097791938,-0.00020060993359169378,1.17712172319331e-05,1,0.0002890245332072,0,0.3852914671257275,-0.0002006099335917222
trace,P2,Sharp-turn transition,7,4850,4850.0,48.5,-0.8124999999999984,-0.9324716064448035,-0.8093808630164525,0.0,-0.6825653862468355,-0.00019847850987672925,1.17000214672386e-05,1,0.0002907831452867,0,0.3841245222014069,-0.00019847850987675386
trace,P2,Sharp-turn transition,7,4851,4851.0,48.51,-0.8028595370370396,-0.9117500151904805,-0.7913946216160924,0.0,-0.6886511564746266,-0.00019937050506392103,1.17515380363316e-05,1,0.0002895087058076,0,0.38496926604614135,-0.00019937050506391163
trace,P2,Sharp-turn transition,7,4852,4852.0,48.52,-0.7932190740740692,-0.891028423936146,-0.7734083802157208,0.0,-0.6759293070446588,-0.0001947898325172731,1.18057551580243e-05,1,0.000288180776432,0,0.38585629492166124,-0.00019478983251730586
trace,P2,Sharp-turn transition,7,4853,4853.0,48.53,-0.7835786111111105,-0.8703068326818229,-0.7554221388153607,0.0,-0.6807396188030659,-0.00019579797173114718,1.18285101518416e-05,1,0.000287625350902,0,0.3862279751205667,-0.00019579797173119307
trace,P2,Sharp-turn transition,7,4854,4854.0,48.54,-0.7739381481481515,-0.8495852414274997,-0.7374358974150005,0.0,-0.6774971922613898,-0.0001963826124174372,1.17370776414374e-05,1,0.0002898648358407,0,0.3847323387115809,-0.00019638261241738952
trace,P2,Sharp-turn transition,7,4855,4855.0,48.55,-0.7642976851851813,-0.8288636501731594,-0.7194496560146232,0.0,-0.6433991092657275,-0.00018773282542803365,1.1659914944102e-05,1,0.0002917828494389,0,0.3834655864791975,-0.00018773282542805525
trace,P2,Sharp-turn transition,7,4856,4856.0,48.56,-0.7548811111111088,-0.8104444579470932,-0.7034618858809678,0.0,-0.650106030869456,-0.00018684510322693055,1.18374786352501e-05,1,0.000287407121846,0,0.38637436814914655,-0.00018684510322697356
trace,P2,Sharp-turn transition,7,4857,4857.0,48.57,-0.7454645370370365,-0.7920252657210269,-0.6874741157473124,0.0,-0.6539045134853833,-0.00018678172410099798,1.19107387472265e-05,1,0.0002856406711515,0,0.3875681261431808,-0.00018678172410102611
trace,P2,Sharp-turn transition,7,4858,4858.0,48.58,-0.736047962962964,-0.7736060734949606,-0.6714863456136572,0.0,-0.6774688476277149,-0.00019471895434809006,1.18368987316273e-05,1,0.0002874212667194,0,0.38636490402900225,-0.00019471895434808317
trace,P2,Sharp-turn transition,7,4859,4859.0,48.59,-0.7266313888888859,-0.7551868812688772,-0.6554985754799904,0.0,-0.6813731312903267,-0.00019660629217382926,1.17908039083964e-05,1,0.0002885442397787,0,0.3856118860974843,-0.00019660629217388426
trace,P2,Sharp-turn transition,7,4860,4860.0,48.6,-0.7172148148148135,-0.7367676890428109,-0.639510805346335,0.0,-0.7069645254539623,-0.00020522490000168158,1.1719871325163e-05,1,0.000290290237505,0,0.38445023040422827,-0.00020522490000163263
trace,P2,Sharp-turn transition,7,4861,4861.0,48.61,-0.7080293518518505,-0.7203950737307502,-0.6252994541164179,0.0,-0.7432371350501461,-0.00021387084070950287,1.1823118538688e-05,1,0.0002877558596356,0,0.38613994082230335,-0.0002138708407094514
trace,P2,Sharp-turn transition,7,4862,4862.0,48.62,-0.6988438888888873,-0.7040224584186836,-0.611088102886495,0.0,-0.723361300300427,-0.0002060111645100309,1.19460049839542e-05,1,0.0002847970501386,0,0.3881414729000773,-0.00020601116451002266
trace,P2,Sharp-turn transition,7,4863,4863.0,48.63,-0.6896584259259242,-0.6876498431066228,-0.5968767516565777,0.0,-0.7060219135501795,-0.0001985569429085521,1.20974075543029e-05,1,0.0002812333995557,0,0.3905933632972427,-0.00019855694290860093
trace,P2,Sharp-turn transition,7,4864,4864.0,48.64,-0.6804729629629611,-0.6712772277945677,-0.5826654004266664,0.0,-0.7002369050283188,-0.00019894723736658894,1.19747024203083e-05,1,0.0002841141846965,0,0.38860740204350963,-0.0001989472373665757
trace,P2,Sharp-turn transition,7,4865,4865.0,48.65,-0.671287499999998,-0.6549046124825069,-0.5684540491967491,0.0,-0.7197820938821184,-0.00020621695740271037,1.18749905888162e-05,1,0.0002864991490556,0,0.38698607752035846,-0.00020621695740274948
trace,P2,Sharp-turn transition,7,4866,4866.0,48.66,-0.6623403703703671,-0.6403511766495569,-0.5558217369923688,0.0,-0.7721761849190439,-0.00022131677456012808,1.18702120175083e-05,1,0.000286614349008,0,0.3869082068632523,-0.00022131677456016519
trace,P2,Sharp-turn transition,7,4867,4867.0,48.67,-0.6533932407407362,-0.6257977408166127,-0.5431894247879999,0.0,-0.7981810463496524,-0.0002300542446917509,1.18039520260451e-05,1,0.0002882231365225,0,0.385826827243249,-0.0002300542446918019
trace,P2,Sharp-turn transition,7,4868,4868.0,48.68,-0.644446111111111,-0.6112443049836684,-0.5305571125836253,0.0,-0.7965501098303582,-0.00023118318621050417,1.17222748002695e-05,1,0.0002902305622175,0,0.38448964931780116,-0.00023118318621051515
trace,P2,Sharp-turn transition,7,4869,4869.0,48.69,-0.6354989814814859,-0.59669086915073,-0.5179248003792564,0.0,-0.7866412779960561,-0.00022553903699334312,1.18661920494405e-05,1,0.0002867114189175,0,0.3868426861151277,-0.00022553903699329414
trace,P2,Sharp-turn transition,7,4870,4870.0,48.7,-0.6265518518518493,-0.5821374333177743,-0.505292488174876,0.0,-0.8120974227767913,-0.0002343570613033803,1.17892353814477e-05,1,0.0002885824467981,0,0.3855862363302323,-0.00023435706130336964
trace,P2,Sharp-turn transition,7,4871,4871.0,48.71,-0.6178502777777791,-0.5692010459107102,-0.494063766215437,0.0,-0.8098200010357542,-0.00023528100932313726,1.1709980473783e-05,1,0.0002905349448299,0,0.38428796997479675,-0.00023528100932312945
trace,P2,Sharp-turn transition,7,4872,4872.0,48.72,-0.6091487037037033,-0.556264658503652,-0.482835044255998,0.0,-0.783850741680679,-0.00022919347852860984,1.16355086716752e-05,1,0.0002923942867454,0,0.38306404546275846,-0.00022919347852856653
trace,P2,Sharp-turn transition,7,4873,4873.0,48.73,-0.6004471296296275,-0.5433282710965821,-0.47160632229654753,0.0,-0.768098810902807,-0.0002222987312804023,1.17553455843289e-05,1,0.000289414236977,0,0.3850316268299894,-0.00022229873128043476
trace,P2,Sharp-turn transition,7,4874,4874.0,48.74,-0.5917455555555517,-0.5303918836895238,-0.4603776003371085,0.0,-0.7799674552482678,-0.00022060814179379886,1.20285391290971e-05,1,0.0002828427523601,0,0.3894799866223878,-0.00022060814179380994
trace,P2,Sharp-turn transition,7,4875,4875.0,48.75,-0.5830439814814816,-0.5174554962824655,-0.4491488783776695,0.0,-0.8043796321621333,-0.0002296114221237673,1.19185763667091e-05,1,0.0002854515616047,0,0.3876956208358053,-0.0002296114221237433
trace,P2,Sharp-turn transition,7,4876,4876.0,48.76,-0.5745951851851895,-0.5059564852539691,-0.439167792191499,0.0,-0.8113751085790034,-0.00023361892134973896,1.18159676293325e-05,1,0.0002879296134175,0,0.38602314975103624,-0.00023361892134976525
trace,P2,Sharp-turn transition,7,4877,4877.0,48.77,-0.5661463888888859,-0.4944574742254614,-0.4291867060053284,0.0,-0.8419443980090893,-0.0002442861875913418,1.17257201882373e-05,1,0.0002901452734515,0,0.38454614938749304,-0.0002442861875913138
trace,P2,Sharp-turn transition,7,4878,4878.0,48.78,-0.5576975925925881,-0.48295846319697083,-0.4192056198191578,0.0,-0.8759106281497692,-0.00024916303288917993,1.19600632374523e-05,1,0.0002844617074866,0,0.3883697913554523,-0.00024916303288913255
trace,P2,Sharp-turn transition,7,4879,4879.0,48.79,-0.549248796296296,-0.47145945216847446,-0.409224533632993,0.0,-0.905943734961091,-0.00025781745831433985,1.19549009792544e-05,1,0.0002845844044888,0,0.3882859673202678,-0.00025781745831432445
trace,P2,Sharp-turn transition,7,4880,4880.0,48.8,-0.5407999999999923,-0.45996044113996676,-0.39924344744681667,0.0,-0.9376636639234744,-0.0002658644765807721,1.19989793947321e-05,1,0.0002835392761923,0,0.38900112519610747,-0.0002658644765807239
trace,P2,Sharp-turn transition,7,4881,4881.0,48.81,-0.532611203703701,-0.44973909800352685,-0.3903713708368899,0.0,-0.9857308080340016,-0.00028191316544622357,1.18959570604678e-05,1,0.0002859940697283,0,0.3873275579755147,-0.0002819131654462348
trace,P2,Sharp-turn transition,7,4882,4882.0,48.82,-0.524422407407404,-0.4395177548670813,-0.38149929422696305,0.0,-0.9870561684636378,-0.0002839868441920931,1.18249571056547e-05,1,0.0002877109259487,0,0.3861699632118862,-0.00028398684419206344
trace,P2,Sharp-turn transition,7,4883,4883.0,48.83,-0.5162336111111128,-0.42929641173064137,-0.37262721761703044,0.0,-1.0125519061625063,-0.00029259965361281653,1.17733150317988e-05,1,0.0002889724979351,0,0.38532579783104864,-0.000292599653612835
trace,P2,Sharp-turn transition,7,4884,4884.0,48.84,-0.50804481481481,-0.41907506859419,-0.3637551410070979,0.0,-1.0133787397872918,-0.0002892312182563683,1.19201930835115e-05,1,0.0002854127552716,0,0.3877219147802718,-0.00028923121825641385
trace,P2,Sharp-turn transition,7,4885,4885.0,48.85,-0.499856018518513,-0.4088537254577502,-0.35488306439717104,0.0,-1.0212326767152131,-0.0002904761114265437,1.1961106926744e-05,1,0.0002844367577042,0,0.3883867364393495,-0.00029047611142651864
trace,P2,Sharp-turn transition,7,4886,4886.0,48.86,-0.49193444444444545,-0.3997680871142455,-0.34699677407723734,0.0,-1.027945457776364,-0.00029210887785903125,1.19724345856183e-05,1,0.000284167681903,0,0.38857060200262383,-0.00029210887785902084
trace,P2,Sharp-turn transition,7,4887,4887.0,48.87,-0.4840128703703664,-0.3906824487707351,-0.3391104837572922,0.0,-0.9889436693599276,-0.00028013318665239364,1.20105998452501e-05,1,0.0002832650588012,0,0.3891894443133595,-0.00028013318665237597
trace,P2,Sharp-turn transition,7,4888,4888.0,48.88,-0.47609129629629315,-0.3815968104272361,-0.3312241934373585,0.0,-0.9848827329854922,-0.0002802606404724203,1.1955823710786e-05,1,0.0002845624469655,0,0.3883009518355196,-0.0002802606404724295
trace,P2,Sharp-turn transition,7,4889,4889.0,48.89,-0.4681697222222199,-0.37251117208373147,-0.3233379031174248,0.0,-0.956060149749694,-0.0002743971284641902,1.1853910104009e-05,1,0.0002870082269782,0,0.3866424360774565,-0.00027439712846416553
