sample_index,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,abs_error_mtcn_deg,abs_error_rkf_deg,delta_abs_error_deg,rkf_locally_better,evaluation_sample,rkf_better_beyond_tolerance,mtcn_better_beyond_tolerance,near_tie
2640,26.4,1.7335999999999945,4.033912324598445,1.0630723371690376,2.3003123245984503,0.6705276628309569,-1.6297846617674934,1,1,1,0,0
2641,26.41,1.7078333101851857,4.016325895148743,1.0394485074541708,2.308492584963557,0.6683848027310149,-1.640107782232542,1,1,1,0,0
2642,26.42,1.6820666203703656,3.9987394656990336,1.0158246777393038,2.316672845328668,0.6662419426310617,-1.6504309026976063,1,1,1,0,0
2643,26.43,1.6562999305555568,3.981153036249332,0.9922008480244426,2.324853105693775,0.6640990825311142,-1.660754023162661,1,1,1,0,0
2644,26.44,1.6305332407407367,3.963566606799623,0.9685770183095701,2.3330333660588867,0.6619562224311666,-1.67107714362772,1,1,1,0,0
2645,26.45,1.6047665509259281,3.945980177349922,0.944953188594709,2.3412136264239938,0.6598133623312191,-1.6814002640927748,1,1,1,0,0
2646,26.46,1.5788363888888874,3.927714403716882,0.9239542288481504,2.348878014827995,0.6548821600407371,-1.6939958547872578,1,1,1,0,0
2647,26.47,1.5529062268518523,3.909448630083849,0.9029552691016091,2.3565424032319964,0.6499509577502433,-1.7065914454817532,1,1,1,0,0
2648,26.48,1.5269760648148116,3.8911828564508095,0.8819563093550564,2.364206791635998,0.6450197554597552,-1.7191870361762427,1,1,1,0,0
2649,26.49,1.501045902777771,3.8729170828177706,0.8609573496084979,2.3718711800399994,0.640088553169273,-1.7317826268707264,1,1,1,0,0
2650,26.5,1.4751157407407418,3.8546513091847374,0.8399583898619565,2.3795355684439956,0.6351573508787853,-1.7443782175652103,1,1,1,0,0
2651,26.51,1.4490369675925863,3.835599174726448,0.8212926478650214,2.3865622071338617,0.6277443197275648,-1.758817887406297,1,1,1,0,0
2652,26.52,1.4229581944444478,3.8165470402681603,0.8026269058680919,2.3935888458237127,0.6203312885763559,-1.7732575572473568,1,1,1,0,0
2653,26.53,1.3968794212962925,3.7974949058098715,0.7839611638711568,2.4006154845135788,0.6129182574251357,-1.787697227088443,1,1,1,0,0
2654,26.54,1.3708006481481485,3.778442771351583,0.7652954218742273,2.4076421232034346,0.6055052262739212,-1.8021368969295133,1,1,1,0,0
2655,26.55,1.3447218749999985,3.7593906368932943,0.7466296798772922,2.414668761893296,0.5980921951227063,-1.8165765667705895,1,1,1,0,0
2656,26.56,1.3185093518518458,3.675848622740097,0.7300379092133498,2.357339270888251,0.588471442638496,-1.768867828249755,1,1,1,0,0
2657,26.57,1.292296828703704,3.592306608586928,0.7134461385494132,2.300009779883224,0.5788506901542908,-1.7211590897289333,1,1,1,0,0
2658,26.58,1.266084305555551,3.5087645944337362,0.6968543678854707,2.2426802888781854,0.5692299376700803,-1.6734503512081051,1,1,1,0,0
2659,26.59,1.2398717824074095,3.4252225802805674,0.680262597221534,2.185350797873158,0.5596091851858754,-1.6257416126872823,1,1,1,0,0
2660,26.6,1.2136592592592566,3.34168056612737,0.6636708265575918,2.1280213068681135,0.5499884327016648,-1.5780328741664489,1,1,1,0,0
2661,26.61,1.1873278472222228,3.3281179704073236,0.6489225859674297,2.1407901231851008,0.5384052612547932,-1.6023848619303076,1,1,1,0,0
2662,26.62,1.1609964351851838,3.3145553746872656,0.6341743453772561,2.1535589395020818,0.5268220898079277,-1.626736849694154,1,1,1,0,0
2663,26.63,1.1346650231481503,3.3009927789672195,0.619426104787094,2.1663277558190694,0.5152389183610563,-1.6510888374580133,1,1,1,0,0
2664,26.64,1.1083336111111113,3.2874301832471615,0.6046778641969205,2.17909657213605,0.5036557469141908,-1.6754408252218593,1,1,1,0,0
2665,26.65,1.0820021990740665,3.2738675875271093,0.589929623606747,2.191865388453043,0.49207257546731953,-1.6997928129857236,1,1,1,0,0
2666,26.66,1.0555667592592584,3.258634413867337,0.5768200764154905,2.2030676546080787,0.47874668284376787,-1.7243209717643109,1,1,1,0,0
2667,26.67,1.029131319444439,3.243401240207565,0.5637105292242283,2.214269920763126,0.46542079022021066,-1.7488491305429155,1,1,1,0,0
2668,26.68,1.002695879629631,3.2281680665477928,0.550600982032966,2.2254721869181617,0.452094897596665,-1.7733772893214967,1,1,1,0,0
2669,26.69,0.9762604398148115,3.2129348928880206,0.5374914348417039,2.236674453073209,0.43876900497310756,-1.7979054481001016,1,1,1,0,0
2670,26.7,0.9498250000000034,3.197701719228248,0.5243818876504475,2.2478767192282447,0.4254431123495559,-1.8224336068786888,1,1,1,0,0
2671,26.71,0.9233003935185151,3.1808536123577884,0.5127289568137642,2.2575532188392735,0.41057143670475094,-1.8469817821345225,1,1,1,0,0
2672,26.72,0.8967757870370381,3.164005505487329,0.5010760259770924,2.2672297184502908,0.39569976105994564,-1.871529957390345,1,1,1,0,0
2673,26.73,0.8702511805555556,3.1471573986168635,0.489423095140415,2.276906218061308,0.3808280854151406,-1.8960781326461673,1,1,1,0,0
2674,26.74,0.8437265740740673,3.1303092917463977,0.47777016430373176,2.2865827176723306,0.3659564097703355,-1.920626307901995,1,1,1,0,0
2675,26.75,0.8172019675925903,3.113461184875938,0.4661172334670599,2.296259217283348,0.35108473412553043,-1.9451744831578175,1,1,1,0,0
2676,26.76,0.7906030555555503,3.0442731585453555,0.4557590727233422,2.253670102989805,0.3348439828322081,-1.9188261201575971,1,1,1,0,0
2677,26.77,0.7640041435185217,2.9750851322147898,0.4454009119796358,2.211080988696268,0.3186032315388859,-1.892477757157382,1,1,1,0,0
2678,26.78,0.737405231481476,2.905897105884207,0.435042751235918,2.168491874402731,0.30236248024555795,-1.866129394157173,1,1,1,0,0
2679,26.79,0.7108063194444475,2.8367090795536414,0.42468459049221174,2.1259027601091938,0.28612172895223575,-1.839781031156958,1,1,1,0,0
2680,26.8,0.6842074074074075,2.7675210532230583,0.4143264297484939,2.0833136458156507,0.2698809776589136,-1.8134326681567372,1,1,1,0,0
2681,26.81,0.6575490509259216,2.7060205853736443,0.40511917575408124,2.0484715344477227,0.2524298751718404,-1.7960416592758823,1,1,1,0,0
2682,26.82,0.6308906944444413,2.6445201175242583,0.3959119217596744,2.013629423079817,0.23497877268476697,-1.7786506503950499,1,1,1,0,0
2683,26.83,0.6042323379629613,2.583019649674849,0.38670466776526174,1.978787311711888,0.21752767019769953,-1.7612596415141883,1,1,1,0,0
2684,26.84,0.577573981481481,2.521519181825458,0.37749741377085483,1.9439452003439768,0.20007656771062615,-1.7438686326333506,1,1,1,0,0
2685,26.85,0.5509156249999951,2.460018713976049,0.36829015977644225,1.909103088976054,0.18262546522355289,-1.7264776237525012,1,1,1,0,0
2686,26.86,0.5242126851851863,2.4053516314432626,0.3601059340036329,1.8811389462580763,0.16410675118155338,-1.717032195076523,1,1,1,0,0
2687,26.87,0.49750974537036585,2.3506845489104538,0.3519217082308236,1.853174803540088,0.14558803713954227,-1.7075867664005457,1,1,1,0,0
