time_s,reference_grade_deg,modern_tcn_delta_deg,modern_tcn_22d_deg,gru_22d_deg,tcn_22d_deg
45.52,-4.3875,-4.23705396116,-4.82480528673,-4.21384245848,-4.16967423404
45.53,-4.3875,-4.21938818969,-4.80977049125,-4.21340036765,-4.16828541198
45.54,-4.3875,-4.20089649962,-4.79478775708,-4.21272910838,-4.16170349498
45.55,-4.3875,-4.18157336548,-4.77990566731,-4.21168148042,-4.15764929259
45.56,-4.33821435185,-4.16265032398,-4.76435997384,-4.20945586124,-4.14495597175
45.57,-4.33821435185,-4.14546624046,-4.74887035992,-4.2077400678,-4.14085475215
45.58,-4.33821435185,-4.12843939485,-4.73385375119,-4.20638865739,-4.13218019467
45.59,-4.33821435185,-4.11063767513,-4.7190111887,-4.20510319391,-4.13243206767
45.6,-4.33821435185,-4.09132431149,-4.70387238487,-4.20388659932,-4.12078737804
45.61,-4.28788148148,-4.07277496993,-4.68804491996,-4.20107606064,-4.11602328133
45.62,-4.28788148148,-4.05630391445,-4.67248602868,-4.19865782569,-4.10683597261
45.63,-4.28788148148,-4.03997672158,-4.65735113717,-4.19655654928,-4.10483897611
45.64,-4.28788148148,-4.02254707453,-4.6420929457,-4.19444781106,-4.10041296815
45.65,-4.28788148148,-4.00295207392,-4.62749377031,-4.19259559997,-4.09030208453
45.66,-4.2365375,-3.98655459466,-4.61237599863,-4.1894303352,-4.08768651075
45.67,-4.2365375,-3.97246749948,-4.59721175143,-4.18663122629,-4.08208334525
45.68,-4.2365375,-3.95732139589,-4.58287087079,-4.18451294925,-4.07484882232
45.69,-4.2365375,-3.94041392109,-4.5683664664,-4.18231196693,-4.07481014831
45.7,-4.2365375,-3.92336460223,-4.55417687267,-4.18015110909,-4.06491982275
45.71,-4.18421851852,-3.9083906313,-4.53980349327,-4.17678229223,-4.05409545537
45.72,-4.18421851852,-3.89593033722,-4.52623401384,-4.17374534233,-4.05134267812
45.73,-4.18421851852,-3.88334810847,-4.51255263588,-4.17124747526,-4.0449208218
45.74,-4.18421851852,-3.86701148434,-4.49961144101,-4.16876901437,-4.03835495691
45.75,-4.18421851852,-3.84813691086,-4.48693368052,-4.16627496937,-4.03316889187
45.76,-4.13096064815,-3.83115807245,-4.47389848049,-4.16246793798,-4.02011080894
45.77,-4.13096064815,-3.81887910828,-4.46157556859,-4.15918245899,-4.0148070744
45.78,-4.13096064815,-3.80627322426,-4.45016394892,-4.15776803481,-4.01009255619
45.79,-4.13096064815,-3.79034761774,-4.43873696394,-4.15604863594,-4.00736180649
45.8,-4.13096064815,-3.77293975538,-4.42680877505,-4.15401624266,-4.00057861734
45.81,-4.0768,-3.75833378721,-4.41435999458,-4.15032880824,-3.99655295434
45.82,-4.0768,-3.74938210828,-4.40249592212,-4.1465773666,-3.98448885988
45.83,-4.0768,-3.73993130472,-4.39027869142,-4.14342460457,-3.97192372407
45.84,-4.0768,-3.72533417252,-4.37866409226,-4.14008687981,-3.96088663897
45.85,-4.0768,-3.70874613499,-4.36639007245,-4.13655398128,-3.94991579675
45.86,-4.02177268519,-3.69402473118,-4.35368331882,-4.13151003575,-3.94688471996
45.87,-4.02177268519,-3.68509711102,-4.3414923284,-4.12642123109,-3.94140236357
45.88,-4.02177268519,-3.67530900158,-4.32966686187,-4.12221065896,-3.92730792962
45.89,-4.02177268519,-3.65903014064,-4.3180086612,-4.11780445098,-3.92120593205
45.9,-4.02177268519,-3.64059021893,-4.30531093351,-4.11322070408,-3.9103100003
45.91,-3.96591481481,-3.62442675075,-4.29230524073,-4.10708169152,-3.90616998393
45.92,-3.96591481481,-3.61583773641,-4.27983055897,-4.10089857328,-3.89921177173
45.93,-3.96591481481,-3.60792308097,-4.26739519839,-4.09583192977,-3.88452973347
45.94,-3.96591481481,-3.59277515065,-4.25547744974,-4.0906130163,-3.8825878998
45.95,-3.96591481481,-3.57504299417,-4.24260172323,-4.08523555493,-3.86981967804
45.96,-3.9092625,-3.55897448875,-4.22920319698,-4.07833514615,-3.85705954275
45.97,-3.9092625,-3.55118656368,-4.21659711865,-4.07139195509,-3.85168303254
45.98,-3.9092625,-3.5456325103,-4.20403144665,-4.0655994031,-3.84882226502
45.99,-3.9092625,-3.53348037851,-4.19185442902,-4.05965904933,-3.83365513656
46,-3.9092625,-3.51688272817,-4.17901175941,-4.05357388819,-3.83067441625
46.01,-3.85185185185,-3.50056191643,-4.16513399231,-4.04594400349,-3.81858637134
46.02,-3.85185185185,-3.49329193398,-4.15235595785,-4.03826927752,-3.8132705322
46.03,-3.85185185185,-3.48848319828,-4.13965071549,-4.03182055349,-3.79952737548
46.04,-3.85185185185,-3.47698751681,-4.12717511833,-4.02523195472,-3.78441280247
46.05,-3.85185185185,-3.46130378793,-4.11435697343,-4.01851950713,-3.76951881018
46.06,-3.79371898148,-3.44474736167,-4.09976336538,-4.01025789221,-3.7621447839
46.07,-3.79371898148,-3.43708516522,-4.08670832808,-4.00195511403,-3.75375111072
46.08,-3.79371898148,-3.43449856374,-4.07361291504,-3.99488287982,-3.74330924859
46.09,-3.79371898148,-3.42453892069,-4.06099000437,-3.98766998642,-3.73852589118
46.1,-3.79371898148,-3.41111112342,-4.04824203913,-3.98040724065,-3.72533889879
46.11,-3.7349,-3.39577311324,-4.03278806771,-3.97157713407,-3.70936664527
46.12,-3.7349,-3.38952313686,-4.01925163149,-3.96271642207,-3.69916499881
46.13,-3.7349,-3.38780520207,-4.00561680007,-3.95516277306,-3.68398235093
46.14,-3.7349,-3.38005112662,-3.9922418347,-3.94753459853,-3.67321547316
46.15,-3.7349,-3.3682678419,-3.9783965765,-3.93988474118,-3.66887507917
46.16,-3.67543101852,-3.35410145227,-3.96168849943,-3.93063811652,-3.65568280143
46.17,-3.67543101852,-3.34951135075,-3.94720792964,-3.92132160514,-3.64635488877
46.18,-3.67543101852,-3.34822541524,-3.93276884819,-3.91333421422,-3.6372606038
46.19,-3.67543101852,-3.34087213534,-3.91934054033,-3.90520570499,-3.61983221374
46.2,-3.67543101852,-3.32943182532,-3.90516267933,-3.89706634666,-3.60494060457
46.21,-3.61534814815,-3.31547569772,-3.88786283971,-3.88730801426,-3.59788755019
46.22,-3.61534814815,-3.31016273805,-3.87319757465,-3.87750836179,-3.58721284325
46.23,-3.61534814815,-3.30930022261,-3.85858083683,-3.86901095665,-3.56889528647
46.24,-3.61534814815,-3.30298875822,-3.84520339705,-3.85959733293,-3.55729777226
46.25,-3.61534814815,-3.29186919683,-3.83052696415,-3.85024039983,-3.55141789093
46.26,-3.5546875,-3.27801255462,-3.81249802584,-3.83928626974,-3.54024711735
46.27,-3.5546875,-3.27335192565,-3.79745377048,-3.82832526948,-3.52180045802
46.28,-3.5546875,-3.27305720201,-3.78235079461,-3.81886553934,-3.51148690142
46.29,-3.5546875,-3.26826148564,-3.76879872397,-3.80918982604,-3.50469758722
